# Série;Designação da série (PT);Métrica;Unidade de Medida;Período de referência;Valor;Estado
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-07-31;12.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-08-31;12.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-09-30;12.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-10-31;12.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-11-30;12.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2013-12-31;12.1;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-01-31;12.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-02-28;12.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-03-31;12.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-04-30;12.6;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-05-31;12.8;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-06-30;12.1;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-07-31;12.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-08-31;12.6;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-09-30;12.6;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-10-31;12.7;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-11-30;12.8;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2014-12-31;13.3;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-01-31;13.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-02-28;13.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-03-31;13.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-04-30;13.6;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-05-31;13.6;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-06-30;13.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-07-31;13.5;
